,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SA-base:Marker1,SA-base:Marker1,SA-base:Marker1,SA-base:Marker2,SA-base:Marker2,SA-base:Marker2,SA-base:Marker3,SA-base:Marker3,SA-base:Marker3,SA-low:Marker1,SA-low:Marker1,SA-low:Marker1,SA-low:Marker2,SA-low:Marker2,SA-low:Marker2,SA-low:Marker3,SA-low:Marker3,SA-low:Marker3,SA-low:Marker4,SA-low:Marker4,SA-low:Marker4,SA-middle:Marker1,SA-middle:Marker1,SA-middle:Marker1,SA-middle:Marker2,SA-middle:Marker2,SA-middle:Marker2,SA-middle:Marker3,SA-middle:Marker3,SA-middle:Marker3,SA-up:Marker1,SA-up:Marker1,SA-up:Marker1,SA-up:Marker2,SA-up:Marker2,SA-up:Marker2,SA-up:Marker3,SA-up:Marker3,SA-up:Marker3,Unlabeled 1364,Unlabeled 1364,Unlabeled 1364,Unlabeled 1365,Unlabeled 1365,Unlabeled 1365,Unlabeled 1366,Unlabeled 1366,Unlabeled 1366
,ID,"829355D70F1311F01EF596806C640682","829355D70F1311F01EF596806C640682","829355D70F1311F01EF596806C640682","829355D50F1311F01EF596806C640682","829355D50F1311F01EF596806C640682","829355D50F1311F01EF596806C640682","829355D60F1311F01EF596806C640682","829355D60F1311F01EF596806C640682","829355D60F1311F01EF596806C640682","6F09071E0F1311F01EF596806C640682","6F09071E0F1311F01EF596806C640682","6F09071E0F1311F01EF596806C640682","6F09071D0F1311F01EF596806C640682","6F09071D0F1311F01EF596806C640682","6F09071D0F1311F01EF596806C640682","6F09071F0F1311F01EF596806C640682","6F09071F0F1311F01EF596806C640682","6F09071F0F1311F01EF596806C640682","6F0907200F1311F01EF596806C640682","6F0907200F1311F01EF596806C640682","6F0907200F1311F01EF596806C640682","6F09071C0F1311F01EF596806C640682","6F09071C0F1311F01EF596806C640682","6F09071C0F1311F01EF596806C640682","6F09071B0F1311F01EF596806C640682","6F09071B0F1311F01EF596806C640682","6F09071B0F1311F01EF596806C640682","6F09071A0F1311F01EF596806C640682","6F09071A0F1311F01EF596806C640682","6F09071A0F1311F01EF596806C640682","6F0907190F1311F01EF596806C640682","6F0907190F1311F01EF596806C640682","6F0907190F1311F01EF596806C640682","6F0907170F1311F01EF596806C640682","6F0907170F1311F01EF596806C640682","6F0907170F1311F01EF596806C640682","6F0907180F1311F01EF596806C640682","6F0907180F1311F01EF596806C640682","6F0907180F1311F01EF596806C640682","56D4BA0317D0EDC11F0","56D4BA0317D0EDC11F0","56D4BA0317D0EDC11F0","5724BA0317D0EDC11F0","5724BA0317D0EDC11F0","5724BA0317D0EDC11F0","57C4BA0317D0EDC11F0","57C4BA0317D0EDC11F0","57C4BA0317D0EDC11F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
16,0.133000,,,,,,,,,,307.844879,1093.538940,334.684570,296.617126,1090.444580,358.062988,265.942291,1099.000122,319.275970,259.101196,1094.809082,346.568176,294.229889,1304.438232,369.600342,256.426208,1304.563965,348.225006,280.954651,1304.723755,321.810211,238.777420,1507.930054,364.751282,280.623260,1514.449585,365.978058,264.808075,1513.332031,324.857666,229.052307,888.645203,368.335083,274.058411,886.524353,394.934631,327.365173,889.246521,375.768341
17,0.142000,,,,,,,,,,307.839996,1093.534180,334.684570,296.615234,1090.451660,358.063873,265.950958,1099.022705,319.269714,259.110138,1094.801758,346.568268,294.232147,1304.434570,369.601776,256.428558,1304.559448,348.227478,280.961823,1304.734131,321.801300,238.796036,1507.949341,364.774353,280.621124,1514.450806,365.976074,264.814545,1513.341553,324.856079,229.028839,888.653015,368.339600,274.067719,886.536804,394.939697,327.370331,889.258911,375.762146
18,0.150000,,,,,,,,,,307.833679,1093.524780,334.682770,296.618622,1090.448242,358.066925,265.950317,1099.007202,319.277008,259.106689,1094.802979,346.570404,294.228821,1304.432861,369.604523,256.428436,1304.559448,348.228668,280.957764,1304.731201,321.814331,238.796753,1507.943604,364.774841,280.623505,1514.449951,365.979095,264.809967,1513.330811,324.857819,229.033859,888.654480,368.340118,274.377472,886.757141,395.030304,327.374939,889.242981,375.771881
19,0.158000,,,,,,,,,,307.834381,1093.534424,334.676849,296.613190,1090.448120,358.059784,265.944885,1099.006592,319.268738,259.105042,1094.805176,346.572418,294.227203,1304.433350,369.603363,256.428223,1304.559326,348.224121,280.958374,1304.735474,321.816559,238.797943,1507.938599,364.776703,280.623169,1514.454346,365.975067,264.808533,1513.336548,324.858429,229.033722,888.653015,368.338806,274.090942,886.574280,394.989441,327.372040,889.259460,375.761444
20,0.167000,,,,,,,,,,307.837860,1093.532837,334.686340,296.618103,1090.445190,358.064758,265.950256,1099.017212,319.270935,259.111084,1094.797363,346.573212,294.232483,1304.436768,369.610229,256.431641,1304.557251,348.225983,280.964569,1304.735840,321.814636,238.799179,1507.942017,364.772797,280.621552,1514.452637,365.979767,264.814514,1513.343750,324.852203,229.135117,888.668518,368.296387,274.064026,886.528015,394.945282,327.373291,889.265015,375.757721
21,0.175000,,,,,,,,,,307.830261,1093.533813,334.672028,296.616974,1090.447021,358.060181,265.948669,1099.009155,319.276031,259.103363,1094.806274,346.566559,294.228760,1304.438843,369.601837,256.428070,1304.561157,348.220428,280.955536,1304.737305,321.813538,238.798294,1507.945068,364.770386,280.624268,1514.450562,365.977661,264.815277,1513.341431,324.852631,229.044693,888.649109,368.329651,274.058380,886.541016,394.942352,327.370453,889.249573,375.759338
22,0.183000,,,,,,,,,,307.831299,1093.523193,334.681000,296.616608,1090.437988,358.060822,265.942230,1099.007568,319.275787,259.105865,1094.799316,346.569275,294.231415,1304.433350,369.602509,256.430420,1304.563110,348.232147,280.959839,1304.731323,321.805969,238.795380,1507.945679,364.774323,280.627045,1514.451904,365.978027,264.813354,1513.338379,324.855530,229.031479,888.643555,368.345856,274.373871,886.753418,395.031097,327.371674,889.251221,375.762024
23,0.192000,,,,,,,,,,307.846924,1093.544067,334.680847,296.612122,1090.448853,358.063171,265.934875,1099.007935,319.282410,259.108368,1094.806274,346.563965,294.229034,1304.435425,369.598694,256.428070,1304.567139,348.224335,280.953186,1304.734619,321.810272,238.795151,1507.947510,364.771545,280.626373,1514.456055,365.979675,264.815430,1513.339111,324.855560,229.031555,888.652710,368.335388,274.088623,886.570068,394.982025,327.359131,889.252686,375.762878
24,0.200000,,,,,,,,,,307.839661,1093.533691,334.682800,296.616852,1090.446533,358.063599,265.941437,1099.004761,319.285767,259.102570,1094.805054,346.570801,294.229401,1304.437256,369.601837,256.428528,1304.568115,348.224060,280.956940,1304.730103,321.812866,238.794601,1507.949585,364.774170,280.723083,1514.470093,365.919739,264.813904,1513.339966,324.861298,229.032303,888.651733,368.341736,274.064453,886.534180,394.939606,327.365173,889.236877,375.770233
25,0.208000,,,,,,,,,,307.836731,1093.532715,334.683411,296.616547,1090.445801,358.067902,265.927948,1098.998901,319.289703,259.102570,1094.797241,346.563873,294.236084,1304.434448,369.605713,256.429016,1304.562866,348.224792,280.950256,1304.732056,321.816132,238.792755,1507.944092,364.774780,280.633453,1514.455811,365.964691,264.813843,1513.332764,324.863953,229.029770,888.655334,368.344208,274.063690,886.530823,394.945129,327.362976,889.246399,375.775452
